,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1,0.5184275184275184,0.1769041769041769,0.085995085995086,0.03931203931203931,0.0171990171990172,0.007371007371007371,0.009828009828009828,0.012285012285012284,0.007371007371007371,0.002457002457002457,0.002457002457002457,0.004914004914004914,0.004914004914004914,0.012285012285012284,0.007371007371007371,0.007371007371007371,0.012285012285012284,0.0171990171990172,0.022113022113022112,0.019656019656019656,0.007371007371007371,0.0,0.0,0.004914004914004914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.23645320197044334,0.2684729064039409,0.14285714285714285,0.07389162561576355,0.054187192118226604,0.017241379310344827,0.029556650246305417,0.017241379310344827,0.024630541871921183,0.0024630541871921183,0.012315270935960592,0.0049261083743842365,0.0049261083743842365,0.0049261083743842365,0.007389162561576354,0.014778325123152709,0.009852216748768473,0.007389162561576354,0.014778325123152709,0.022167487684729065,0.007389162561576354,0.012315270935960592,0.0049261083743842365,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.09336609336609336,0.1941031941031941,0.2113022113022113,0.11302211302211303,0.08353808353808354,0.04668304668304668,0.02457002457002457,0.019656019656019656,0.019656019656019656,0.0171990171990172,0.004914004914004914,0.009828009828009828,0.007371007371007371,0.014742014742014743,0.004914004914004914,0.009828009828009828,0.022113022113022112,0.019656019656019656,0.03931203931203931,0.0171990171990172,0.014742014742014743,0.009828009828009828,0.002457002457002457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.04914004914004914,0.13513513513513514,0.13513513513513514,0.17936117936117937,0.10073710073710074,0.08108108108108109,0.05896805896805897,0.029484029484029485,0.02702702702702703,0.014742014742014743,0.012285012285012284,0.002457002457002457,0.012285012285012284,0.004914004914004914,0.014742014742014743,0.0171990171990172,0.019656019656019656,0.03194103194103194,0.02457002457002457,0.03931203931203931,0.002457002457002457,0.004914004914004914,0.0,0.002457002457002457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.022113022113022112,0.06142506142506143,0.11793611793611794,0.1597051597051597,0.12039312039312039,0.08353808353808354,0.05896805896805897,0.04176904176904177,0.02457002457002457,0.036855036855036855,0.029484029484029485,0.014742014742014743,0.004914004914004914,0.02457002457002457,0.009828009828009828,0.019656019656019656,0.02702702702702703,0.04914004914004914,0.019656019656019656,0.03931203931203931,0.007371007371007371,0.019656019656019656,0.002457002457002457,0.004914004914004914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02457002457002457,0.04176904176904177,0.09090909090909091,0.10319410319410319,0.12039312039312039,0.14004914004914004,0.09090909090909091,0.04914004914004914,0.04668304668304668,0.02702702702702703,0.02457002457002457,0.014742014742014743,0.014742014742014743,0.014742014742014743,0.036855036855036855,0.009828009828009828,0.019656019656019656,0.019656019656019656,0.029484029484029485,0.04914004914004914,0.009828009828009828,0.012285012285012284,0.004914004914004914,0.004914004914004914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.017241379310344827,0.03694581280788178,0.054187192118226604,0.04433497536945813,0.11330049261083744,0.12315270935960591,0.11330049261083744,0.07635467980295567,0.054187192118226604,0.04187192118226601,0.027093596059113302,0.034482758620689655,0.022167487684729065,0.022167487684729065,0.029556650246305417,0.029556650246305417,0.029556650246305417,0.024630541871921183,0.034482758620689655,0.029556650246305417,0.012315270935960592,0.017241379310344827,0.0049261083743842365,0.007389162561576354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.007389162561576354,0.017241379310344827,0.034482758620689655,0.07389162561576355,0.09113300492610837,0.07142857142857142,0.08620689655172414,0.08620689655172414,0.08866995073891626,0.059113300492610835,0.05172413793103448,0.04187192118226601,0.046798029556650245,0.022167487684729065,0.029556650246305417,0.027093596059113302,0.03201970443349754,0.024630541871921183,0.03694581280788178,0.024630541871921183,0.017241379310344827,0.012315270935960592,0.009852216748768473,0.007389162561576354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.002457002457002457,0.0171990171990172,0.022113022113022112,0.06142506142506143,0.06142506142506143,0.085995085995086,0.10810810810810811,0.10319410319410319,0.09090909090909091,0.07125307125307126,0.04176904176904177,0.03194103194103194,0.04176904176904177,0.0343980343980344,0.044226044226044224,0.019656019656019656,0.012285012285012284,0.03194103194103194,0.03931203931203931,0.02702702702702703,0.022113022113022112,0.02457002457002457,0.004914004914004914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.012345679012345678,0.012345679012345678,0.019753086419753086,0.022222222222222223,0.05432098765432099,0.08148148148148149,0.07901234567901234,0.09382716049382717,0.1259259259259259,0.08641975308641975,0.06666666666666667,0.04938271604938271,0.037037037037037035,0.037037037037037035,0.027160493827160494,0.014814814814814815,0.037037037037037035,0.02962962962962963,0.027160493827160494,0.05432098765432099,0.019753086419753086,0.007407407407407408,0.0024691358024691358,0.0024691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0049382716049382715,0.012345679012345678,0.007407407407407408,0.044444444444444446,0.05185185185185185,0.056790123456790124,0.05925925925925926,0.08641975308641975,0.08148148148148149,0.06419753086419754,0.09876543209876543,0.05185185185185185,0.04938271604938271,0.06172839506172839,0.037037037037037035,0.04691358024691358,0.0345679012345679,0.03209876543209877,0.019753086419753086,0.05432098765432099,0.01728395061728395,0.014814814814814815,0.0049382716049382715,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0049261083743842365,0.012315270935960592,0.022167487684729065,0.03201970443349754,0.046798029556650245,0.07142857142857142,0.07635467980295567,0.07881773399014778,0.07142857142857142,0.08620689655172414,0.07881773399014778,0.059113300492610835,0.06157635467980296,0.03940886699507389,0.04187192118226601,0.034482758620689655,0.03201970443349754,0.059113300492610835,0.03940886699507389,0.022167487684729065,0.022167487684729065,0.0,0.007389162561576354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.007389162561576354,0.012315270935960592,0.0024630541871921183,0.009852216748768473,0.04926108374384237,0.06157635467980296,0.059113300492610835,0.06403940886699508,0.10591133004926108,0.09359605911330049,0.07881773399014778,0.07142857142857142,0.05172413793103448,0.04926108374384237,0.0665024630541872,0.03201970443349754,0.04187192118226601,0.04926108374384237,0.054187192118226604,0.014778325123152709,0.014778325123152709,0.0049261083743842365,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.007389162561576354,0.0024630541871921183,0.0024630541871921183,0.0049261083743842365,0.017241379310344827,0.029556650246305417,0.03694581280788178,0.054187192118226604,0.05172413793103448,0.07881773399014778,0.07389162561576355,0.0960591133004926,0.09113300492610837,0.0665024630541872,0.06403940886699508,0.06896551724137931,0.059113300492610835,0.05172413793103448,0.04187192118226601,0.054187192118226604,0.019704433497536946,0.019704433497536946,0.0049261083743842365,0.0024630541871921183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0024691358024691358,0.0024691358024691358,0.012345679012345678,0.014814814814814815,0.012345679012345678,0.022222222222222223,0.022222222222222223,0.05185185185185185,0.02962962962962963,0.08641975308641975,0.08395061728395062,0.07160493827160494,0.10864197530864197,0.08641975308641975,0.07901234567901234,0.05432098765432099,0.044444444444444446,0.06172839506172839,0.07160493827160494,0.037037037037037035,0.012345679012345678,0.027160493827160494,0.0024691358024691358,0.0024691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.007407407407407408,0.0049382716049382715,0.012345679012345678,0.014814814814814815,0.019753086419753086,0.03209876543209877,0.05185185185185185,0.05185185185185185,0.08148148148148149,0.0962962962962963,0.07654320987654321,0.08641975308641975,0.07654320987654321,0.06419753086419754,0.08148148148148149,0.05185185185185185,0.06666666666666667,0.06172839506172839,0.022222222222222223,0.022222222222222223,0.0049382716049382715,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0024449877750611247,0.0024449877750611247,0.007334963325183374,0.007334963325183374,0.004889975550122249,0.007334963325183374,0.02444987775061125,0.019559902200488997,0.03178484107579462,0.0488997555012225,0.06356968215158924,0.08801955990220049,0.09046454767726161,0.07090464547677261,0.09046454767726161,0.09535452322738386,0.09046454767726161,0.06601466992665037,0.07579462102689487,0.05134474327628362,0.03178484107579462,0.009779951100244499,0.009779951100244499,0.009779951100244499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0024752475247524753,0.0024752475247524753,0.0024752475247524753,0.009900990099009901,0.012376237623762377,0.017326732673267328,0.019801980198019802,0.022277227722772276,0.04455445544554455,0.04207920792079208,0.07425742574257425,0.08415841584158416,0.07425742574257425,0.11138613861386139,0.0891089108910891,0.09405940594059406,0.09653465346534654,0.06435643564356436,0.054455445544554455,0.022277227722772276,0.039603960396039604,0.012376237623762377,0.007425742574257425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.005025125628140704,0.01256281407035176,0.01507537688442211,0.010050251256281407,0.007537688442211055,0.02763819095477387,0.022613065326633167,0.04020100502512563,0.035175879396984924,0.06281407035175879,0.06532663316582915,0.07788944723618091,0.0829145728643216,0.12060301507537688,0.11557788944723618,0.08542713567839195,0.07537688442211055,0.0728643216080402,0.022613065326633167,0.03015075376884422,0.002512562814070352,0.010050251256281407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.005305039787798408,0.007957559681697613,0.010610079575596816,0.005305039787798408,0.010610079575596816,0.005305039787798408,0.023872679045092837,0.034482758620689655,0.029177718832891247,0.034482758620689655,0.05570291777188329,0.06631299734748011,0.09814323607427056,0.0636604774535809,0.09814323607427056,0.08222811671087533,0.11140583554376658,0.07692307692307693,0.07692307692307693,0.05305039787798409,0.034482758620689655,0.010610079575596816,0.005305039787798408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.00558659217877095,0.0,0.00558659217877095,0.0,0.01675977653631285,0.00558659217877095,0.03910614525139665,0.01675977653631285,0.0223463687150838,0.0446927374301676,0.0335195530726257,0.0670391061452514,0.10614525139664804,0.0893854748603352,0.09497206703910614,0.11173184357541899,0.061452513966480445,0.09497206703910614,0.061452513966480445,0.0670391061452514,0.0335195530726257,0.0223463687150838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.011428571428571429,0.011428571428571429,0.011428571428571429,0.005714285714285714,0.022857142857142857,0.017142857142857144,0.005714285714285714,0.011428571428571429,0.02857142857142857,0.04,0.05714285714285714,0.09142857142857143,0.08,0.06857142857142857,0.12,0.09714285714285714,0.06857142857142857,0.08,0.07428571428571429,0.06285714285714286,0.02857142857142857,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.05357142857142857,0.0,0.0,0.05357142857142857,0.08928571428571429,0.07142857142857142,0.0,0.125,0.17857142857142858,0.07142857142857142,0.125,0.14285714285714285,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.018518518518518517,0.0,0.018518518518518517,0.018518518518518517,0.0,0.07407407407407407,0.0,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.0,0.037037037037037035,0.018518518518518517,0.05555555555555555,0.09259259259259259,0.037037037037037035,0.14814814814814814,0.09259259259259259,0.1111111111111111,0.018518518518518517,0.1111111111111111,0.09259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
